,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
42,285.000,21500921,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2007,237.000 km,Düz,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,219 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 17.000 TL,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Değişmiş,Lokal Boyanmış,Orijinal,,,Boyanmış,Boyanmış
43,370.000,22365643,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2008,153.000 km,Düz,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,623 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,,,,,Boyanmış,Boyanmış,,,,,,,
44,300.000,22363355,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2009,312.000 km,Düz,Dizel,Sedan,1248 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,623 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
45,355.000,22365175,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2009,192.000 km,Düz,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibiyim,623 TL,Takasa Uygun,,,,,,,,,,,,,,
46,335.000,22365602,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2011,287.000 km,Düz,Dizel,Sedan,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,623 TL,Takasa Uygun,,,,,Orijinal,,,,Değişmiş,Değişmiş,,,,
47,460.000,22364172,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy 111.Yıl,2011,169.000 km,Düz,Dizel,Sedan,1248 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibi Değilim,623 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
48,459.000,22365326,08 Nisan 2023,Opel,Astra,1.3 CDTI Business,2015,231.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibi Değilim,826 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,,Boyanmış,,Boyanmış,Boyanmış,Boyanmış,,Boyanmış,,,Boyanmış,Boyanmış
49,440.000,22362702,08 Nisan 2023,Opel,Astra,1.3 CDTI Essentia,2011,166.500 km,Yarı Otomatik,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,623 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
50,535.000,22364055,08 Nisan 2023,Opel,Astra,1.3 CDTI Sport,2013,129.000 km,Düz,Dizel,Hatchback/5,1248 cc,95 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,826 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 3.650 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal
51,525.000,22358544,08 Nisan 2023,Opel,Astra,1.3 CDTI Essentia Konfor,2011,127.000 km,Yarı Otomatik,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,623 TL,Takasa Uygun,Toplam Tramer Tutarı: 4.033 TL,Boyanmış,,Boyanmış,,,Boyanmış,,,,,,,
52,480.000,21142845,08 Nisan 2023,Opel,Astra,1.3 CDTI Sport,2012,190.000 km,Düz,Dizel,Hatchback/5,1248 cc,95 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 10.000 TL,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,,,Boyanmış,Boyanmış
53,335.000,21948890,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2008,219.500 km,Düz,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,623 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 800 TL,Boyanmış,,,,,Boyanmış,Boyanmış,Değişmiş,Boyanmış,,,,Lokal Boyanmış
54,415.000,22360232,08 Nisan 2023,Opel,Astra,1.3 CDTI Essentia Konfor,2011,173.000 km,Yarı Otomatik,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Gri,İlk Sahibi Değilim,623 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
55,395.000,22364107,08 Nisan 2023,Opel,Astra,1.3 CDTI Enjoy,2012,198.000 km,Yarı Otomatik,Dizel,Hatchback/5,1248 cc,90 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibiyim,826 TL,Takasa Uygun,,,,,,,,,,,,,,
56,515.000,22363453,08 Nisan 2023,Opel,Astra,1.3 CDTI Cosmo,2013,106.000 km,Düz,Dizel,Hatchback/5,1248 cc,95 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kahverengi,İlk Sahibi Değilim,826 TL,Takasa Uygun,Tramer tutarı yok,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış
57,425.000,22362762,08 Nisan 2023,Opel,Astra,1.3 CDTI Edition,2014,225.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 25 TL,,,,,Boyanmış,,Boyanmış,Boyanmış,,,,Boyanmış,Boyanmış
