,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
0,1.750.000,22150485,31 Mart 2023,BMW,3 Serisi,320i First Edition Sport Line,2020,42.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
1,855.000,22296108,31 Mart 2023,BMW,5 Serisi,520d M Sport,2011,325.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
2,587.500,22296102,31 Mart 2023,BMW,3 Serisi,316i Exclusive,2010,238.000 km,Düz,LPG & Benzin,Sedan,1597 cc,122 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
3,1.295.000,22296004,31 Mart 2023,BMW,3 Serisi,320i ED 40th Year Edition,2016,136.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
4,825.000,22295542,31 Mart 2023,BMW,3 Serisi,320i ED Sport Line,2014,235.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 40.000 TL,,Lokal Boyanmış,Değişmiş,,Değişmiş,Değişmiş,Boyanmış,,,,,,Boyanmış
5,659.000,22295334,31 Mart 2023,BMW,5 Serisi,520d Premium,2008,310.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.000 TL,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Değişmiş,Orijinal,Orijinal,,,Orijinal,Orijinal
6,1.350.000,22295859,31 Mart 2023,BMW,5 Serisi,525d xDrive Premium,2014,230.000 km,Otomatik,Dizel,Station wagon,1995 cc,218 hp,4WD (Sürekli),Belirtilmemiş,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,5.119 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
7,950.000,22295019,31 Mart 2023,BMW,3 Serisi,320i ED Modern Line Plus,2014,128.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,,,,,,,Boyanmış,Değişmiş,,,,,
8,1.440.000,22294155,31 Mart 2023,BMW,2 Serisi,216d Gran Coupe Sport Line,2022,15.350 km,Otomatik,Dizel,Coupe,1496 cc,116 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı belirtilmemiş,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
9,840.000,22295943,31 Mart 2023,BMW,1 Serisi,116d Joy,2017,109.000 km,Otomatik,Dizel,Hatchback/5,1496 cc,116 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibiyim,2.769 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
10,345.000,22295913,31 Mart 2023,BMW,3 Serisi,318Ci,2001,286.000 km,Otomatik,LPG & Benzin,Coupe,1995 cc,143 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
11,995.000,22295819,31 Mart 2023,BMW,3 Serisi,316i M Sport,2015,115.000 km,Otomatik,Benzin,Sedan,1598 cc,136 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 8.500 TL,,,,,,,Değişmiş,,,,,,
12,620.000,22294717,31 Mart 2023,BMW,3 Serisi,316i Comfort,2011,153.000 km,Otomatik,LPG & Benzin,Sedan,1596 cc,116 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
13,950.000,22294612,31 Mart 2023,BMW,3 Serisi,316i Comfort,2014,109.000 km,Otomatik,Benzin,Sedan,1598 cc,136 hp,Arkadan İtiş,Belirtilmemiş,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal
14,1.220.000,22292863,31 Mart 2023,BMW,3 Serisi,318i Edition Sport Line,2017,92.500 km,Otomatik,Benzin,Sedan,1499 cc,136 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,2.769 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
15,230.000,22292740,31 Mart 2023,BMW,3 Serisi,318i Standart,1992,269.000 km,Düz,LPG & Benzin,Coupe,1796 cc,113 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,780 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
16,635.000,22292674,31 Mart 2023,BMW,5 Serisi,520i Standart,2005,230.000 km,Otomatik,LPG & Benzin,Sedan,2171 cc,170 hp,Arkadan İtiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Boyanmış,,,,,,,,,,,Boyanmış,Boyanmış
17,315.000,22293739,31 Mart 2023,BMW,3 Serisi,316ti Compact,2002,159.000 km,Düz,Benzin,Hatchback/3,1596 cc,115 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 6.000 TL,,,,,,,,Değişmiş,Değişmiş,Boyanmış,,,
18,880.000,22293565,31 Mart 2023,BMW,5 Serisi,520d Comfort,2011,330.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 40.000 TL,,,,,,Lokal Boyanmış,,,Lokal Boyanmış,Boyanmış,Boyanmış,,
19,480.000,22293264,31 Mart 2023,BMW,3 Serisi,316i Standart,2005,187.000 km,Düz,Benzin,Sedan,1596 cc,115 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
20,1.355.000,22292060,31 Mart 2023,BMW,5 Serisi,520i Premium,2015,110.000 km,Otomatik,Benzin,Sedan,1592 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
21,1.198.000,22022248,31 Mart 2023,BMW,3 Serisi,320i ED M Plus,2015,105.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Lokal Boyanmış,,,,,,,,,,,Boyanmış,
22,1.550.000,22295614,31 Mart 2023,BMW,5 Serisi,520d Exclusive,2011,97.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Şampanya,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,,,,,,,,,,,,,,
23,455.000,21470972,31 Mart 2023,BMW,3 Serisi,316i Standart,2004,138.000 km,Düz,Benzin,Sedan,1596 cc,115 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
24,975.000,22152835,31 Mart 2023,BMW,3 Serisi,320d Luxury,2013,155.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,5.119 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
25,3.250.000,21475046,31 Mart 2023,BMW,6 Serisi,630i Gran Turismo M Sport,2018,80.350 km,Otomatik,Benzin,Hatchback/3,2998 cc,340 hp,AWD (Elektronik),Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,,,Orijinal,Değişmiş
26,1.215.000,21084944,31 Mart 2023,BMW,5 Serisi,520d Executive M Sport,2011,258.224 km,Otomatik,Dizel,Sedan,1995 cc,190 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,,,Orijinal,Orijinal
27,529.000,22295104,30 Mart 2023,BMW,5 Serisi,520d Standart,2009,301.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
28,945.000,22295059,30 Mart 2023,BMW,5 Serisi,520d Exclusive,2011,318.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,3.047 TL,Takasa Uygun,Toplam Tramer Tutarı: 8.500 TL,,,,,,,Boyanmış,,,,,,
29,380.000,22294509,30 Mart 2023,BMW,1 Serisi,116i Standart,2005,320.000 km,Düz,LPG & Benzin,Hatchback/5,1596 cc,115 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
30,1.150.000,22294144,30 Mart 2023,BMW,5 Serisi,520d Premium,2011,165.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
31,1.170.000,22292482,30 Mart 2023,BMW,5 Serisi,525d xDrive Premium,2013,273.000 km,Otomatik,Dizel,Sedan,1995 cc,218 hp,4WD (Sürekli),Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,5.119 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
32,2.050.000,22082095,30 Mart 2023,BMW,5 Serisi,520i M Sport,2017,143.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,2.769 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
33,535.000,22291615,30 Mart 2023,BMW,3 Serisi,316i Premium,2008,237.000 km,Düz,LPG & Benzin,Sedan,1597 cc,122 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 338 TL,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal
34,1.360.000,22291576,30 Mart 2023,BMW,4 Serisi,420d xDrive Gran Coupe Sport Line,2015,167.000 km,Otomatik,Dizel,Coupe,1995 cc,190 hp,4WD (Sürekli),Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
35,189.000,22291560,30 Mart 2023,BMW,3 Serisi,316i Standart,1994,231.000 km,Düz,LPG & Benzin,Sedan,1596 cc,102 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 9.500 TL,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
36,2.850.000,22291430,30 Mart 2023,BMW,4 Serisi,420i Gran Coupe M Sport,2022,6.800 km,Otomatik,Benzin,Coupe,1597 cc,170 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,,,,,,,,,,,,,,
37,285.000,22291281,30 Mart 2023,BMW,5 Serisi,520i Standart,1998,250.000 km,Otomatik,LPG & Benzin,Sedan,1991 cc,150 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
38,1.100.000,22291217,30 Mart 2023,BMW,3 Serisi,320d Techno Plus,2016,189.000 km,Otomatik,Dizel,Sedan,1995 cc,190 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,Toplam Tramer Tutarı: 35.000 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış
39,1.350.000,22291167,30 Mart 2023,BMW,4 Serisi,420d xDrive Gran Coupe M Sport,2015,215.000 km,Otomatik,Dizel,Coupe,1995 cc,184 hp,4WD (Sürekli),Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,,,,,,,,,,,,,,
40,1.390.000,22291111,30 Mart 2023,BMW,5 Serisi,520i M Sport,2016,83.000 km,Otomatik,Benzin,Sedan,1592 cc,170 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 120.000 TL,,,,,,,Lokal Boyanmış,,,,,,
41,550.000,22291110,30 Mart 2023,BMW,5 Serisi,520d Standart,2006,374.000 km,Otomatik,Dizel,Sedan,1995 cc,163 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Değişmiş,,,Boyanmış,Boyanmış
42,528.250,22290635,30 Mart 2023,BMW,3 Serisi,316i Standart,2007,150.650 km,Düz,Benzin,Sedan,1597 cc,122 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun,Toplam Tramer Tutarı: 750 TL,,Lokal Boyanmış,,,,,Boyanmış,Boyanmış,,,,,
43,939.500,22290887,30 Mart 2023,BMW,5 Serisi,520d Premium,2011,241.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,,,,,,,,,,,,,,
44,1.150.000,22290869,30 Mart 2023,BMW,5 Serisi,520d M Sport,2012,215.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,,,,,,,,,,,,,,
45,650.000,22290781,30 Mart 2023,BMW,7 Serisi,730d Standart,2005,367.000 km,Otomatik,Dizel,Sedan,2993 cc,231 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,2.535 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
46,1.500.000,22290130,30 Mart 2023,BMW,3 Serisi,318i Premium Line,2018,16.700 km,Otomatik,Benzin,Sedan,1499 cc,136 hp,Arkadan İtiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
47,730.000,22290406,30 Mart 2023,BMW,5 Serisi,520d Sport,2009,307.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,3.047 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 14.000 TL,Boyanmış,,,,,,Boyanmış,,,,,Boyanmış,Boyanmış
48,1.475.000,21900935,30 Mart 2023,BMW,5 Serisi,520i Executive,2016,103.000 km,Otomatik,Benzin,Sedan,1592 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
49,1.039.900,22290502,30 Mart 2023,BMW,5 Serisi,525d xDrive Premium,2012,236.000 km,Otomatik,Dizel,Sedan,1995 cc,218 hp,4WD (Sürekli),Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,,,,,,,,,,,,,,
50,705.000,22290427,30 Mart 2023,BMW,1 Serisi,116d ED EfficientDynamics,2014,108.000 km,Düz,Dizel,Hatchback/5,1598 cc,116 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
51,1.235.000,22290440,30 Mart 2023,BMW,5 Serisi,520i Premium,2015,170.000 km,Otomatik,Benzin,Sedan,1592 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
52,732.000,22290187,30 Mart 2023,BMW,1 Serisi,116i Technology,2014,92.000 km,Otomatik,Benzin,Hatchback/3,1598 cc,136 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,Boyanmış,,,,,,Boyanmış,,,,,Boyanmış,
53,450.000,22289959,30 Mart 2023,BMW,3 Serisi,316i Standart,2006,227.000 km,Düz,Benzin,Sedan,1596 cc,115 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.500 TL,Lokal Boyanmış,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
54,2.745.900,22289940,30 Mart 2023,BMW,5 Serisi,520i M Sport,2022,46.000 km,Otomatik,Benzin,Sedan,1597 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibiyim,4.434 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
55,850.000,22289865,30 Mart 2023,BMW,3 Serisi,320d Premium,2013,217.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,,,,,,,,,,,,,,
56,1.275.000,22289813,30 Mart 2023,BMW,5 Serisi,520i Executive Plus,2016,192.000 km,Otomatik,Benzin,Sedan,1592 cc,170 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.000 TL,,,Lokal Boyanmış,,Boyanmış,,Boyanmış,,,,,,
57,1.275.000,22289754,30 Mart 2023,BMW,3 Serisi,318i Prestige,2018,94.000 km,Otomatik,Benzin,Sedan,1499 cc,136 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
58,1.487.000,21907054,30 Mart 2023,BMW,3 Serisi,320d Premium Line,2018,63.000 km,Otomatik,Dizel,Sedan,1995 cc,190 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
59,1.250.000,22289465,30 Mart 2023,BMW,1 Serisi,116d First Edition Sport Line,2020,24.000 km,Otomatik,Dizel,Hatchback/5,1496 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,4.434 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
60,1.385.000,22114173,30 Mart 2023,BMW,5 Serisi,520d Executive Plus,2016,230.000 km,Otomatik,Dizel,Sedan,1995 cc,190 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,5.119 TL,Takasa Uygun,,,,,,,,,,,,,,
61,149.750,22289461,30 Mart 2023,BMW,5 Serisi,520i Standart,1994,40.000 km,Düz,LPG & Benzin,Sedan,1991 cc,150 hp,Arkadan İtiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
62,419.750,21891850,30 Mart 2023,BMW,5 Serisi,525d Standart,2004,290.000 km,Otomatik,Dizel,Sedan,2497 cc,177 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,1.818 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
63,349.750,22289386,30 Mart 2023,BMW,1 Serisi,120d,2005,250.000 km,Düz,Dizel,Hatchback/5,1995 cc,163 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,1.198 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
64,595.000,22289300,30 Mart 2023,BMW,5 Serisi,520d Premium,2008,290.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun,,,,,,,,,,,,,,
65,180.000,22289131,30 Mart 2023,BMW,3 Serisi,316i Standart,1995,410.000 km,Düz,LPG & Benzin,Coupe,1596 cc,102 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 1.740 TL,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış
66,1.285.000,21528746,30 Mart 2023,BMW,1 Serisi,118i First Edition M Sport,2019,60.000 km,Otomatik,Benzin,Hatchback/5,1499 cc,140 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
67,869.000,22288665,30 Mart 2023,BMW,5 Serisi,520d Exclusive,2011,269.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,3.047 TL,Takasa Uygun Değil,,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış
68,421.000,22288599,30 Mart 2023,BMW,3 Serisi,316i Standart,2007,251.700 km,Düz,LPG & Benzin,Sedan,1596 cc,115 hp,Arkadan İtiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Füme,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.400 TL,Boyanmış,Orijinal,Boyanmış,Orijinal,,,Boyanmış,Orijinal,Değişmiş,Orijinal,Orijinal,,
69,810.000,22288584,30 Mart 2023,BMW,1 Serisi,116d M Plus,2015,171.000 km,Otomatik,Dizel,Hatchback/5,1496 cc,116 hp,Arkadan İtiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 20.000 TL,Boyanmış,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Lokal Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış
