,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
34,573.000,22341706,06 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2013,156.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 12.500 TL,Boyanmış,,Boyanmış,,Boyanmış,,Boyanmış,Değişmiş,,,,,
35,330.000,22345590,06 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium,2008,322.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,,,,Lokal Boyanmış,,,,,Boyanmış,,,,,
36,325.000,22344185,06 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2004,330.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
37,290.000,22344143,06 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2004,358.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
38,307.000,22342934,06 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2007,340.000 km,Otomatik,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
39,330.000,22342984,06 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2007,210.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Gri,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Bu araç ağır hasar kayıtlıdır.,Orijinal,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal
40,610.000,22142037,05 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2012,133.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
41,745.000,22338596,05 Nisan 2023,Ford,C-Max,1.5 Titanium Grand,2015,220.000 km,Otomatik,Benzin,MPV,1499 cc,182 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,,Boyanmış,,,,,,,Boyanmış,,,,
42,315.000,22335632,05 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2004,197.250 km,Düz,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.000 TL,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
43,280.000,22329878,05 Nisan 2023,Ford,C-Max,1.6 TDCi Ghia,2005,355.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
44,435.000,21919025,04 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2011,156.800 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 20.000 TL,Orijinal,Değişmiş,Orijinal,Orijinal,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,,,Boyanmış,Boyanmış
45,430.000,22330885,04 Nisan 2023,Ford,C-Max,1.6 TDCi Trend,2013,241.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Boyanmış,Değişmiş,Boyanmış,,,,Boyanmış,,,,,,
46,750.000,22329519,04 Nisan 2023,Ford,C-Max,1.5 TDCi Titanium,2017,155.000 km,Otomatik,Dizel,MPV,1499 cc,120 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibiyim,2.769 TL,Takasa Uygun Değil,,Lokal Boyanmış,,,,,,,,,,,,
47,550.000,22329571,04 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X Grand,2014,230.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Şampanya,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 3.000 TL,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
48,390.000,22287119,04 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium,2008,169.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.135 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal
49,293.000,22326720,04 Nisan 2023,Ford,C-Max,1.6 TDCi Trend,2005,220.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Yeşil (metalik),İlk Sahibi Değilim,436 TL,Takasa Uygun,Tramer tutarı belirtilmemiş,,,,,,Lokal Boyanmış,Boyanmış,Değişmiş,Değişmiş,,,,
50,374.000,22325874,04 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium,2009,253.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 1.300 TL,Boyanmış,,,,,,Boyanmış,Değişmiş,,,,,
