,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
461,640.000,20732310,04 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2014,215.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,Değişmiş,Boyanmış,,,,
462,444.000,21046970,03 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Ambiente,2013,318.333 km,Yarı Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,Toplam Tramer Tutarı: 329 TL,Lokal Boyanmış,,,,,,,,,,,Lokal Boyanmış,
463,1.375.000,22083635,03 Mart 2023,Audi,A3,A3 Sedan 30 TFSI S-Line,2021,88.000 km,Yarı Otomatik,Hibrit,Sedan,999 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibiyim,2.545 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
464,427.000,21869396,03 Mart 2023,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2010,285.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/5,1390 cc,125 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 25.500 TL,Boyanmış,,,,,,Değişmiş,Boyanmış,Değişmiş,,,Boyanmış,Boyanmış
465,705.000,22080152,03 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,161.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 32.000 TL,,,,,,,Değişmiş,Değişmiş,,,,,
466,700.000,22077337,03 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,113.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
467,820.000,22077265,03 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Dynamic,2017,175.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.769 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,,Değişmiş,Lokal Boyanmış,,Boyanmış,,,,Değişmiş,,,,
468,774.500,22079534,03 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Dynamic,2017,202.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,116 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 16.000 TL,Boyanmış,,,,Boyanmış,,Boyanmış,,Boyanmış,,,,Boyanmış
469,759.000,22075178,03 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2016,132.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 14.000 TL,Lokal Boyanmış,Lokal Boyanmış,,,Boyanmış,,,,Boyanmış,Değişmiş,,,
470,375.000,22077974,03 Mart 2023,Audi,A3,A3 Sportback 1.6 Attraction,2006,193.500 km,Otomatik,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 7.500 TL,Boyanmış,Boyanmış,Boyanmış,,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
471,899.000,22074837,02 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Design Line,2018,106.460 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Lokal Boyanmış,,Lokal Boyanmış,,,,,,Boyanmış,,,,Boyanmış
472,475.000,22069000,02 Mart 2023,Audi,A3,A3 Sportback 1.6 Sportback Attraction,2011,220.000 km,Düz,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.500 TL,,,,,,,,Lokal Boyanmış,Boyanmış,,,,
473,695.000,21827622,02 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Ambition,2013,193.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.500 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
474,735.000,22068463,02 Mart 2023,Audi,A3,A3 Sportback 1.4 TFSI Attraction,2014,139.000 km,Yarı Otomatik,Benzin,Hatchback/3,1395 cc,125 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
475,765.000,22071736,02 Mart 2023,Audi,A3,A3 Sportback 1.0 TFSI Sport Line,2018,18.500 km,Yarı Otomatik,Benzin,Hatchback/5,999 cc,116 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Bu araç ağır hasar kayıtlıdır.,Boyanmış,Boyanmış,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
476,710.000,22069413,02 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,157.500 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 7.000 TL,Lokal Boyanmış,,Lokal Boyanmış,,,,Değişmiş,Değişmiş,,,,Boyanmış,Boyanmış
477,735.000,22068534,02 Mart 2023,Audi,A3,A3 Sportback 1.4 TFSI Attraction,2014,139.000 km,Yarı Otomatik,Benzin,Hatchback/3,1395 cc,125 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
478,875.900,21277214,02 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Design Line,2016,108.500 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 3.400 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
479,1.140.000,22070635,02 Mart 2023,Audi,A3,A3 Sedan 35 TFSI Dynamic,2020,42.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,4.434 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
480,629.000,22068308,01 Mart 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,220.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 65.000 TL,,,,,,,Değişmiş,Değişmiş,,,,,
481,280.000,22062209,01 Mart 2023,Audi,A3,A3 Sportback 1.6 Ambiente,2001,400.000 km,Düz,LPG & Benzin,Hatchback/5,1595 cc,101 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
482,420.000,22064401,01 Mart 2023,Audi,A3,A3 Sportback 1.6 Sportback Ambition,2006,120.000 km,Otomatik,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun,Toplam Tramer Tutarı: 5.000 TL,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,Orijinal,Orijinal,Boyanmış,Boyanmış
483,734.000,22063687,01 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Ambiente,2013,285.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 29.000 TL,,,,,,,Değişmiş,Değişmiş,Değişmiş,,,,
484,615.000,22062772,01 Mart 2023,Audi,A3,A3 Sportback 1.6 TDI Ambition,2012,162.300 km,Yarı Otomatik,Dizel,Hatchback/3,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,Lokal Boyanmış,Boyanmış,,,Boyanmış,,,,
485,310.000,21645075,28 Şubat 2023,Audi,A3,A3 Sportback 1.6 FSI,2006,250.000 km,Düz,Benzin,Hatchback/5,1595 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,Lokal Boyanmış,,Boyanmış,Lokal Boyanmış,Değişmiş,Boyanmış,Boyanmış,,,Lokal Boyanmış,Boyanmış
486,6.800,21317634,28 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Ambiente,2013,94.300 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
487,498.000,22059213,28 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2011,193.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.135 TL,Takasa Uygun,,,,,,,,,,,,,,
488,1.088.950,22058810,28 Şubat 2023,Audi,A3,A3 Sedan 35 TFSI Dynamic,2020,46.800 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Var,(TR) Türkiye,Füme,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
489,1.168.950,22058698,28 Şubat 2023,Audi,A3,A3 Sedan 35 TFSI Sport,2020,65.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Var,(TR) Türkiye,Füme,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
490,575.500,22057624,28 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2011,188.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.135 TL,Takasa Uygun,Toplam Tramer Tutarı: 10.000 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Değişmiş,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal
491,505.000,22058532,28 Şubat 2023,Audi,A3,A3 Sportback 1.2 TFSI Attraction,2011,194.000 km,Yarı Otomatik,Benzin,Hatchback/5,1197 cc,105 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
492,910.000,22056397,28 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Sport Line,2016,75.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Lokal Boyanmış
493,1.250.000,22057283,28 Şubat 2023,Audi,A3,A3 Sedan 35 TFSI Sport,2020,47.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,4.434 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
494,249.500,22058024,28 Şubat 2023,Audi,A3,A3 Sportback 1.8 Attraction,2000,345.000 km,Otomatik,LPG & Benzin,Hatchback/3,1781 cc,125 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,780 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 960 TL,,,,,,,,Değişmiş,,,,,
495,858.000,22055621,27 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Sport Line,2016,113.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,-,1.606 TL,-,Toplam Tramer Tutarı: 8.500 TL,,,Lokal Boyanmış,,,,,,,,,,
496,580.000,21641499,27 Şubat 2023,Audi,A3,A3 Sportback 1.6 Ambition,2010,99.000 km,Yarı Otomatik,LPG & Benzin,Hatchback/3,1595 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibiyim,1.135 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.500 TL,,,,,,,,,Boyanmış,,,,
497,590.000,22040342,27 Şubat 2023,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2009,100.000 km,Düz,Benzin,Hatchback/5,1390 cc,125 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.135 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
498,1.440.000,22054202,27 Şubat 2023,Audi,A3,A3 Sedan 35 TFSI Advanced,2022,46.000 km,Yarı Otomatik,Hibrit,Sedan,1498 cc,150 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,,,,,,,,,,,,,,
499,845.000,22054142,27 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Ambition,2015,171.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
500,480.000,22049259,27 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,308.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 27.000 TL,Lokal Boyanmış,Boyanmış,,,,,Boyanmış,Lokal Boyanmış,Boyanmış,,,Lokal Boyanmış,Lokal Boyanmış
501,400.000,22049663,27 Şubat 2023,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2010,270.000 km,Yarı Otomatik,Benzin,Hatchback/3,1390 cc,125 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.135 TL,Takasa Uygun,,,,,,,,,,,,,,
502,825.000,22050779,27 Şubat 2023,Audi,A3,A3 Sedan 1.6 TDI Design Line,2017,179.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Siyah,İlk Sahibi Değilim,2.769 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
503,465.000,22047264,26 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,205.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Boyanmış,Orijinal,,Orijinal,Orijinal
504,1.100.000,22046226,26 Şubat 2023,Audi,A3,A3 Sportback 30 TDI Design,2019,66.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,116 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
505,567.500,22044215,26 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,136.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
506,580.000,22043646,26 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Ambition,2012,188.000 km,Yarı Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
507,400.000,22044359,26 Şubat 2023,Audi,A3,A3 Sportback 1.6 Ambiente,2006,255.000 km,Otomatik,LPG & Benzin,Hatchback/5,,,,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 9.500 TL,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Değişmiş,,,Boyanmış,Boyanmış
508,825.000,22040909,25 Şubat 2023,Audi,A3,A3 Sedan 1.6 TDI Attraction,2015,128.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
509,860.000,22040813,25 Şubat 2023,Audi,A3,A3 Sportback 1.0 TFSI Dynamic,2016,70.000 km,Yarı Otomatik,Benzin,Hatchback/5,999 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,826 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
510,645.000,22037938,25 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,204.000 km,Otomatik,Dizel,Hatchback/5,,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
511,710.000,22037420,25 Şubat 2023,Audi,A3,A3 Sedan 1.6 TDI Ambition,2014,230.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
512,850.000,22039583,25 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Dynamic,2017,115.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,2.769 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
513,935.000,22037818,25 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Ambition,2016,123.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,110 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
514,920.000,22035595,24 Şubat 2023,Audi,A3,A3 Sedan 1.6 TDI Design Line,2018,90.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,110 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 11.000 TL,,,Boyanmış,,Boyanmış,Değişmiş,,,Boyanmış,,,,
515,565.000,22035605,24 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,147.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 5.670 TL,Orijinal,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Değişmiş
516,600.000,22035442,24 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2014,204.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 5.427 TL,Boyanmış,Boyanmış,Boyanmış,,,Boyanmış,,Değişmiş,Değişmiş,,,Boyanmış,
517,659.750,22035363,24 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Ambiente,2012,229.000 km,Yarı Otomatik,Dizel,Hatchback/3,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
518,518.000,21625882,24 Şubat 2023,Audi,A3,A3 Sportback 1.4 TFSI Ambition,2010,253.850 km,Yarı Otomatik,Benzin,Hatchback/5,1390 cc,125 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.135 TL,Takasa Uygun,Toplam Tramer Tutarı: 5.894 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Orijinal,Orijinal
519,1.459.000,21624728,24 Şubat 2023,Audi,A3,A3 Cabrio 35 TFSI Design,2019,18.484 km,Yarı Otomatik,Benzin,-,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Lacivert,İlk Sahibi Değilim,,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal
520,720.000,22034176,24 Şubat 2023,Audi,A3,A3 Sportback 1.6 TDI Attraction,2013,100.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 1.368 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
521,1.159.950,22033850,24 Şubat 2023,Audi,A3,A3 Sedan 35 TFSI Design,2020,46.000 km,Yarı Otomatik,Benzin,Sedan,1498 cc,150 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Var,(TR) Türkiye,Füme,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
