,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
0,1.075.000,22303847,01 Nisan 2023,Mercedes - Benz,A,A 180 d AMG,2017,60.000 km,Yarı Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
1,720.000,22298398,31 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2013,88.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
2,955.555,22298311,31 Mart 2023,Mercedes - Benz,A,A 200 BlueEFFICIENCY AMG Sport,2016,100.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,156 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
3,850.000,22292536,31 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2016,139.000 km,Otomatik,Dizel,Hatchback/5,,,,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 49.000 TL,,,,,,,,Değişmiş,Lokal Boyanmış,Değişmiş,,,
4,370.000,22164432,30 Mart 2023,Mercedes - Benz,A,A 160 CDI Avantgarde,2005,177.500 km,Otomatik,Dizel,Hatchback/5,1991 cc,82 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
5,1.445.000,22291126,30 Mart 2023,Mercedes - Benz,A,A 200 AMG,2018,47.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,163 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
6,875.000,22290836,30 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2014,155.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 11.000 TL,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
7,885.000,22289801,30 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY AMG Sport,2016,75.500 km,Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
8,292.500,22288421,30 Mart 2023,Mercedes - Benz,A,A 160 Avantgarde,2005,190.000 km,Otomatik,LPG & Benzin,Hatchback/5,1598 cc,102 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
9,919.950,21757948,30 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2017,108.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,2.769 TL,Takasa Uygun,,,,,,,,,,,,,,
10,1.457.500,22288334,30 Mart 2023,Mercedes - Benz,A,A 200 AMG,2019,37.000 km,Yarı Otomatik,Benzin,Sedan,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,,Takasa Uygun,,,,,,,,,,,,,,
11,1.470.900,22288222,30 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2020,41.064 km,Yarı Otomatik,Dizel,Sedan,1461 cc,116 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Var,(TR) Türkiye,Gri,İlk Sahibi Değilim,4.434 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
12,860.000,22287912,30 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2014,133.177 km,Otomatik,Dizel,Station wagon,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 19.000 TL,,,,,Değişmiş,,,,,,,,
13,760.000,22287545,30 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,110.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
14,1.429.000,22287637,30 Mart 2023,Mercedes - Benz,A,A 200 AMG,2019,78.000 km,Yarı Otomatik,Benzin,Sedan,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,,Takasa Uygun,,,,,,,,,,,,,,
15,1.795.000,22287573,30 Mart 2023,Mercedes - Benz,A,A 200 AMG+,2022,11.000 km,Yarı Otomatik,Benzin,Sedan,1332 cc,163 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
16,695.000,22285269,30 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Style,2014,207.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 2.030 TL,Boyanmış,,Boyanmış,,,,Boyanmış,,,,,Boyanmış,Değişmiş
17,665.000,22281810,29 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Urban,2012,151.110 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 14.000 TL,,,Lokal Boyanmış,,,,Lokal Boyanmış,Değişmiş,,,,,
18,1.620.000,22282162,29 Mart 2023,Mercedes - Benz,A,A 200 AMG,2020,10.400 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Gri,İlk Sahibiyim,4.434 TL,Takasa Uygun,,,,,,,,,,,,,,
19,739.000,22282027,29 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2014,140.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 50.000 TL,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Değişmiş,Boyanmış,Orijinal,Boyanmış,Orijinal,Orijinal,Değişmiş,Değişmiş
20,1.479.900,22278721,29 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2020,70.400 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
21,645.500,22274510,29 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2013,253.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
22,857.000,22273765,28 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2014,137.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
23,699.900,21034600,28 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2014,220.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
24,920.000,22272020,28 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2015,90.000 km,Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
25,1.420.000,22270601,28 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2019,32.780 km,Yarı Otomatik,Dizel,Sedan,1461 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Füme,İlk Sahibiyim,,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
26,725.000,21979359,28 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Style,2014,122.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 24.000 TL,,,,,Lokal Boyanmış,Boyanmış,Değişmiş,Değişmiş,Değişmiş,,,Lokal Boyanmış,
27,984.000,22265161,27 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2016,122.597 km,Yarı Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Mavi,İlk Sahibi Değilim,,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
28,710.000,22264934,27 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2013,120.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
29,1.569.900,22264890,27 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2020,15.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,116 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,4.434 TL,-,,,,,,,,,,,,,,
30,675.000,22263826,27 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,187.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Tramer tutarı yok,Boyanmış,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,,,Lokal Boyanmış,Boyanmış
31,839.950,22262022,27 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Style,2014,107.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
32,273.000,22258011,27 Mart 2023,Mercedes - Benz,A,A 160 Avantgarde,2000,270.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,102 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
33,774.950,22261105,27 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2014,129.500 km,Otomatik,Dizel,Hatchback/5,,,,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,,,,,,,,,,,,,
34,915.000,22261470,27 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Urban,2016,144.500 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 3.500 TL,,,Boyanmış,,,,,,,Boyanmış,Boyanmış,,
35,1.019.000,22254855,26 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2017,84.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,2.769 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
36,330.000,22251375,26 Mart 2023,Mercedes - Benz,A,A 150 Avantgarde,2005,277.000 km,Düz,LPG & Benzin,Hatchback/3,1498 cc,95 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
37,330.000,22251003,26 Mart 2023,Mercedes - Benz,A,A 160 Elegance,2001,156.000 km,Otomatik,LPG & Benzin,Hatchback/5,1598 cc,102 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
38,925.000,22247968,25 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2016,120.000 km,Yarı Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,,,,,,,,,,,,,,
39,809.000,22247284,25 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2014,112.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri (titanyum),İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,,,Boyanmış,,Boyanmış,Boyanmış,,,Boyanmış,,,,
40,985.000,22246478,25 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2016,125.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,Toplam Tramer Tutarı: 3.500 TL,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
41,260.500,21840984,25 Mart 2023,Mercedes - Benz,A,A 160 Classic,1998,304.900 km,Düz,Benzin,Hatchback/5,1598 cc,102 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
42,1.560.000,22246132,25 Mart 2023,Mercedes - Benz,A,A 200 AMG+,2021,22.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,,,,,,,,,,,,,,
43,564.000,22245198,25 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY Style,2012,181.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,,,,,Değişmiş,,Boyanmış,,Değişmiş,,,,Boyanmış
44,995.000,21844190,24 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG Sport,2015,98.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
45,1.655.000,22240110,24 Mart 2023,Mercedes - Benz,A,A 200 AMG+,2022,7.500 km,Yarı Otomatik,Benzin,Sedan,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
46,1.350.000,22229543,23 Mart 2023,Mercedes - Benz,A,A 180 d Style,2020,44.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,116 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibiyim,4.434 TL,Takasa Uygun Değil,,Boyanmış,,,,,,,,,,,Değişmiş,
47,855.000,22231119,23 Mart 2023,Mercedes - Benz,A,A 200 BlueEFFICIENCY AMG Sport,2013,112.899 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,156 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 61.445 TL,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal
48,1.050.000,22227695,23 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Urban,2015,43.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
49,1.380.000,22226498,22 Mart 2023,Mercedes - Benz,A,A 200 AMG,2019,108.000 km,Yarı Otomatik,Benzin,Sedan,1332 cc,163 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
50,640.000,22226016,22 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,240.732 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,,,,,,,,,,,,,
51,928.000,22077506,22 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2016,129.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,,,,,,,,,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
52,1.630.000,22224757,22 Mart 2023,Mercedes - Benz,A,A 200 AMG+,2022,19.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,163 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Var,(TR) Türkiye,Şampanya,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,,,,,,,,,,,,,,
53,1.160.000,22223718,22 Mart 2023,Mercedes - Benz,A,A 180 d Style,2018,55.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,116 hp,Önden Çekiş,Belirtilmemiş,Şirket,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,,Takasa Uygun,,,,,,,,,,,,,,
54,820.000,22222480,22 Mart 2023,Mercedes - Benz,A,A 180 d Urban,2016,108.800 km,Otomatik,Dizel,Hatchback/5,,,,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,Tramer tutarı yok,,,,,,,,Değişmiş,,,,,
55,395.000,22218922,21 Mart 2023,Mercedes - Benz,A,A 150 Avantgarde,2006,179.000 km,Otomatik,LPG & Benzin,Hatchback/5,1498 cc,,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
56,912.000,22217827,21 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2015,126.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,,,,,,,,,,,,
57,284.000,22215813,21 Mart 2023,Mercedes - Benz,A,A 170 CDI Classic,1999,237.000 km,Otomatik,Dizel,Hatchback/5,1601 - 1800 cm3,76 - 100 HP,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Kırmızı,İlk Sahibi Değilim,,Takasa Uygun,Tramer tutarı yok,Lokal Boyanmış,Orijinal,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış
58,918.000,22216798,21 Mart 2023,Mercedes - Benz,A,A 180 d AMG,2016,142.300 km,Otomatik,Dizel,Hatchback/5,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,,Takasa Uygun Değil,Toplam Tramer Tutarı: 7.300 TL,,,Lokal Boyanmış,,,,,,Boyanmış,,,,Boyanmış
59,1.285.000,22216022,21 Mart 2023,Mercedes - Benz,A,A 180 Style,2020,17.000 km,Yarı Otomatik,Benzin,Hatchback/5,1332 cc,136 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Siyah,İlk Sahibi Değilim,4.434 TL,Takasa Uygun,Toplam Tramer Tutarı: 4.600 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
60,375.000,22210982,21 Mart 2023,Mercedes - Benz,A,A 150 Avantgarde,2006,150.000 km,Otomatik,Benzin,Hatchback/5,1498 cc,76 - 100 HP,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Tramer tutarı belirtilmemiş,Boyanmış,Değişmiş,Boyanmış,Orijinal,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
61,750.000,22212858,20 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,103.500 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
62,665.000,22210950,20 Mart 2023,Mercedes - Benz,A,A 180 CDI BlueEFFICIENCY AMG,2013,192.000 km,Düz,Dizel,Hatchback/5,1461 cc,109 hp,Önden Çekiş,Takasa Uygun:,,,,,,,,,Lokal Boyanmış,,,,,Boyanmış,,,Değişmiş,,,,
63,745.000,22205328,19 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Urban,2013,96.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,,,,,Lokal Boyanmış,Boyanmış,Boyanmış,Değişmiş,,,,,
64,855.000,22199872,19 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Style,2013,53.000 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
65,815.000,18694713,17 Mart 2023,Mercedes - Benz,A,A 180 BlueEFFICIENCY Style,2013,75.900 km,Yarı Otomatik,Benzin,Hatchback/5,1595 cc,122 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
